name,url,review_count,categories,rating,snippet_text,location,neighborhood,latitude,longitude,search category
Lemon Thai Cuisine,http://www.yelp.com/biz/lemon-thai-cuisine-somerville-2,215,"[[""Thai"", ""thai""]]",4,"Fantastic food, at a reasonable price, as of yet, I have only had two kinds of curry, but it is well worth it, and everything tastes very fresh. The...","{""city"": ""Somerville"", ""display_address"": [""215 Highland Ave"", ""Somerville, MA 02143""], ""geo_accuracy"": 8.0, ""postal_code"": ""02143"", ""country_code"": ""US"", ""address"": [""215 Highland Ave""], ""coordinate"": {""latitude"": 42.390251, ""longitude"": -71.107674}, ""state_code"": ""MA""}",,42.390251,-71.107674,thai
Beantown Pho & Grill,http://www.yelp.com/biz/beantown-pho-and-grill-boston-2,89,"[[""Vietnamese"", ""vietnamese""], [""Thai"", ""thai""], [""Asian Fusion"", ""asianfusion""]]",4,"The food here is alright, as I ordered pho, and it being a Thai restaurant, it tasted pretty good. However, I felt there was not enough noodles to match the...","{""cross_streets"": ""Gloucester St & Fairfield St"", ""city"": ""Boston"", ""display_address"": [""272 Newbury St"", ""Back Bay"", ""Boston, MA 02116""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""Back Bay""], ""postal_code"": ""02116"", ""country_code"": ""US"", ""address"": [""272 Newbury St""], ""coordinate"": {""latitude"": 42.3492707312107, ""longitude"": -71.0835298150778}, ""state_code"": ""MA""}",Back Bay,42.34927073,-71.08352982,thai
The Similans,http://www.yelp.com/biz/the-similans-cambridge,353,"[[""Thai"", ""thai""]]",4,"5 minutes before they closed, I stormed in begging for thai food to go. Nowhere else was open and I was haaaangry. They were so gracious and happy to make...","{""city"": ""Cambridge"", ""display_address"": [""145 1st St"", ""Kendall Square/MIT"", ""Cambridge, MA 02142""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""Kendall Square/MIT"", ""East Cambridge""], ""postal_code"": ""02142"", ""country_code"": ""US"", ""address"": [""145 1st St""], ""coordinate"": {""latitude"": 42.3663262277842, ""longitude"": -71.0779991000891}, ""state_code"": ""MA""}",Kendall Square/MIT,42.36632623,-71.0779991,thai
Pad Thai Cafe,http://www.yelp.com/biz/pad-thai-cafe-boston,280,"[[""Thai"", ""thai""]]",4,"My favorite Thai restaurant in Boston for Pad Lee Mao, also known as drunken noodles. This joint makes the most flavorful drunken noodles compared to other...","{""city"": ""Boston"", ""display_address"": [""1116 Boylston St"", ""Boston, MA 02115""], ""geo_accuracy"": 8.0, ""postal_code"": ""02115"", ""country_code"": ""US"", ""address"": [""1116 Boylston St""], ""coordinate"": {""latitude"": 42.346990853548, ""longitude"": -71.0886897146702}, ""state_code"": ""MA""}",,42.34699085,-71.08868971,thai
My Thai Vegan Cafe,http://www.yelp.com/biz/my-thai-vegan-cafe-boston,453,"[[""Thai"", ""thai""], [""Vegan"", ""vegan""]]",4,"If you like or are even curious about Bubble tea, look no further. I have always loved Bubble Tea with the tapioca, and have enjoyed it at various locations...","{""cross_streets"": ""Washington St & Knapp St"", ""city"": ""Boston"", ""display_address"": [""3 Beach St"", ""2nd Fl"", ""Chinatown"", ""Boston, MA 02111""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""Chinatown""], ""postal_code"": ""02111"", ""country_code"": ""US"", ""address"": [""3 Beach St"", ""2nd Fl""], ""coordinate"": {""latitude"": 42.3514661192894, ""longitude"": -71.0625569522381}, ""state_code"": ""MA""}",Chinatown,42.35146612,-71.06255695,thai
Lanta Asian Cuisine,http://www.yelp.com/biz/lanta-asian-cuisine-boston,22,"[[""Thai"", ""thai""]]",3.5,I order daily in Beacon Hill. Best Thai in the city. Curry top notch and the Drunken Noodles are spectacular. If you get delivery its timely and delivered...,"{""cross_streets"": ""Milk St & Batterymarch Arm"", ""city"": ""Boston"", ""display_address"": [""38 Batterymarch St"", ""Financial District"", ""Boston, MA 02110""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""Financial District""], ""postal_code"": ""02110"", ""country_code"": ""US"", ""address"": [""38 Batterymarch St""], ""coordinate"": {""latitude"": 42.3576469, ""longitude"": -71.0539856}, ""state_code"": ""MA""}",Financial District,42.3576469,-71.0539856,thai
Thaitation,http://www.yelp.com/biz/thaitation-boston,180,"[[""Thai"", ""thai""]]",4,"What an amazing place. They use the freshest of ingredients and season just right. Service is excellent!

They don't make curry without coconut milk, but...","{""cross_streets"": ""Park Dr & Queensberry St"", ""city"": ""Boston"", ""display_address"": [""129 Jersey St"", ""Fenway"", ""Boston, MA 02215""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""Fenway""], ""postal_code"": ""02215"", ""country_code"": ""US"", ""address"": [""129 Jersey St""], ""coordinate"": {""latitude"": 42.3423386, ""longitude"": -71.0969467}, ""state_code"": ""MA""}",Fenway,42.3423386,-71.0969467,thai
Nud Pob Thai Cuisine,http://www.yelp.com/biz/nud-pob-thai-cuisine-boston,192,"[[""Thai"", ""thai""]]",4,Never disappoints the poor college student looking for some Thai food. Also so close/within BU so you always end up craving it once you've been there. The...,"{""city"": ""Boston"", ""display_address"": [""738 Commonwealth Ave"", ""Boston, MA 02215""], ""geo_accuracy"": 9.5, ""postal_code"": ""02215"", ""country_code"": ""US"", ""address"": [""738 Commonwealth Ave""], ""coordinate"": {""latitude"": 42.349852949539, ""longitude"": -71.107011845593}, ""state_code"": ""MA""}",,42.34985295,-71.10701185,thai
Thai Hut,http://www.yelp.com/biz/thai-hut-somerville,109,"[[""Thai"", ""thai""]]",3.5,"I can see why this might be an overall 3.5 star rating, but hear me out--this little thai hut is great! 

Having lived in both a city with fantastic thai...","{""city"": ""Somerville"", ""display_address"": [""93 Beacon St"", ""Somerville, MA 02143""], ""geo_accuracy"": 8.0, ""postal_code"": ""02143"", ""country_code"": ""US"", ""address"": [""93 Beacon St""], ""coordinate"": {""latitude"": 42.3773193, ""longitude"": -71.1048813}, ""state_code"": ""MA""}",,42.3773193,-71.1048813,thai
Tom Yum Koong,http://www.yelp.com/biz/tom-yum-koong-medford,230,"[[""Thai"", ""thai""]]",4,"This is a solid, but not fancy restaurant in downtown Medford on Medford square.

As Damien says, the atmosphere here is nothing spectacular; he is right in...","{""city"": ""Medford"", ""display_address"": [""11 Forest St"", ""Medford, MA 02155""], ""geo_accuracy"": 8.0, ""postal_code"": ""02155"", ""country_code"": ""US"", ""address"": [""11 Forest St""], ""coordinate"": {""latitude"": 42.4187316894531, ""longitude"": -71.1090774536133}, ""state_code"": ""MA""}",,42.41873169,-71.10907745,thai
Milano's Delicatessen,http://www.yelp.com/biz/milanos-delicatessen-boston,35,"[[""Delis"", ""delis""], [""Pizza"", ""pizza""]]",4.5,"Wow. This place was soooo amazing! Stuffed cherry peppers with prosciutto and provolone and the chicken Neapolitan (called something like that)- chicken,...","{""cross_streets"": ""Boardman St & Ford St"", ""city"": ""Boston"", ""display_address"": [""978 Saratoga St"", ""East Boston"", ""Boston, MA 02128""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""East Boston""], ""postal_code"": ""02128"", ""country_code"": ""US"", ""address"": [""978 Saratoga St""], ""coordinate"": {""latitude"": 42.3870201, ""longitude"": -71.0073929}, ""state_code"": ""MA""}",East Boston,42.3870201,-71.0073929,pizza
Stoked Wood Fired Pizza,http://www.yelp.com/biz/stoked-wood-fired-pizza-boston,37,"[[""Food Trucks"", ""foodtrucks""], [""Pizza"", ""pizza""]]",4.5,How does it keep getting better and better! This is still the best food truck in Boston and the best pizza in Boston. This season they switched the buffalo...,"{""city"": ""Boston"", ""display_address"": [""Financial District"", ""Boston, MA 02110""], ""geo_accuracy"": 5.0, ""neighborhoods"": [""Financial District""], ""postal_code"": ""02110"", ""country_code"": ""US"", ""address"": [], ""coordinate"": {""latitude"": 42.3572883605957, ""longitude"": -71.0531616210938}, ""state_code"": ""MA""}",Financial District,42.35728836,-71.05316162,pizza
Locale,http://www.yelp.com/biz/locale-boston,121,"[[""Italian"", ""italian""], [""Pizza"", ""pizza""]]",4.5,"Truly thankful that we stumbled on Locale while walking through the North End. While searching for good pizza and decent beer, we couldn't have been happier...","{""cross_streets"": ""Fleet St & Tileston St"", ""city"": ""Boston"", ""display_address"": [""352 Hanover St"", ""North End"", ""Boston, MA 02113""], ""geo_accuracy"": 9.5, ""neighborhoods"": [""North End""], ""postal_code"": ""02113"", ""country_code"": ""US"", ""address"": [""352 Hanover St""], ""coordinate"": {""latitude"": 42.3650849, ""longitude"": -71.053187}, ""state_code"": ""MA""}",North End,42.3650849,-71.053187,pizza
Galleria Umberto,http://www.yelp.com/biz/galleria-umberto-boston,354,"[[""Pizza"", ""pizza""], [""Salad"", ""salad""], [""Sandwiches"", ""sandwiches""]]",4.5,"Yeah i can see why theres so much hype about this place, its pretty good. 

You cannot judge and slander a place that charges pennies to the dollar for its...","{""cross_streets"": ""Parmenter St & Wesley Pl"", ""city"": ""Boston"", ""display_address"": [""289 Hanover St"", ""North End"", ""Boston, MA 02113""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""North End""], ""postal_code"": ""02113"", ""country_code"": ""US"", ""address"": [""289 Hanover St""], ""coordinate"": {""latitude"": 42.36377812922, ""longitude"": -71.0544499754906}, ""state_code"": ""MA""}",North End,42.36377813,-71.05444998,pizza
Mirisola's,http://www.yelp.com/biz/mirisolas-boston,40,"[[""Italian"", ""italian""], [""Pizza"", ""pizza""]]",4.5,This place has some of the best pizza I've ever had. The service is great and I love the atmosphere of the quaint restaurant. They recommended their pasta...,"{""cross_streets"": ""Marine Rd & 8th St"", ""city"": ""Boston"", ""display_address"": [""200 L St"", ""South Boston"", ""Boston, MA 02127""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""South Boston""], ""postal_code"": ""02127"", ""country_code"": ""US"", ""address"": [""200 L St""], ""coordinate"": {""latitude"": 42.331371307373, ""longitude"": -71.0350112915039}, ""state_code"": ""MA""}",South Boston,42.33137131,-71.03501129,pizza
Casa Razdora,http://www.yelp.com/biz/casa-razdora-boston,211,"[[""Italian"", ""italian""], [""Pizza"", ""pizza""]]",4.5,Absolutely the best choice we've ever made in Boston.  Went for lunch/dinner prior to the Red Sox game. Caprese  that was jazzed up with some antipasti...,"{""cross_streets"": ""Batterymarch St & Broad St"", ""city"": ""Boston"", ""display_address"": [""115 Water St"", ""Financial District"", ""Boston, MA 02109""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""Financial District""], ""postal_code"": ""02109"", ""country_code"": ""US"", ""address"": [""115 Water St""], ""coordinate"": {""latitude"": 42.3580513, ""longitude"": -71.0546112}, ""state_code"": ""MA""}",Financial District,42.3580513,-71.0546112,pizza
Regina Pizza,http://www.yelp.com/biz/regina-pizza-boston-2,1031,"[[""Pizza"", ""pizza""], [""Italian"", ""italian""]]",4,"If you are looking for a reasonable priced place to get some of the best pizza in the North End, look no further. 

We serendipitously found this place,...","{""cross_streets"": ""Endicott St & Margin St"", ""city"": ""Boston"", ""display_address"": [""11 Thacher St"", ""North End"", ""Boston, MA 02113""], ""geo_accuracy"": 9.5, ""neighborhoods"": [""North End""], ""postal_code"": ""02113"", ""country_code"": ""US"", ""address"": [""11 Thacher St""], ""coordinate"": {""latitude"": 42.3654185550275, ""longitude"": -71.0568833173494}, ""state_code"": ""MA""}",North End,42.36541856,-71.05688332,pizza
Italian Express Pizzeria,http://www.yelp.com/biz/italian-express-pizzeria-boston-2,182,"[[""Italian"", ""italian""], [""Pizza"", ""pizza""]]",4.5,We had some time before our flight out of Logan and we looked up a DDD spot closer to the airport and that led us to these guys and boy I'm sure glad we...,"{""cross_streets"": ""Cottage St & Wilbur Ct"", ""city"": ""Boston"", ""display_address"": [""336 Sumner St"", ""East Boston"", ""Boston, MA 02128""], ""geo_accuracy"": 9.5, ""neighborhoods"": [""East Boston""], ""postal_code"": ""02128"", ""country_code"": ""US"", ""address"": [""336 Sumner St""], ""coordinate"": {""latitude"": 42.367273879279, ""longitude"": -71.035738156977}, ""state_code"": ""MA""}",East Boston,42.36727388,-71.03573816,pizza
Picco,http://www.yelp.com/biz/picco-boston-2,779,"[[""Ice Cream & Frozen Yogurt"", ""icecream""], [""Pizza"", ""pizza""], [""Italian"", ""italian""]]",4,"Picco is probably my favorite spot in the South End. They have a great rotating beer selection, and the food has all been great. The pizza is great to...","{""cross_streets"": ""Berkeley St & Dwight St"", ""city"": ""Boston"", ""display_address"": [""513 Tremont St"", ""South End"", ""Boston, MA 02116""], ""geo_accuracy"": 9.5, ""neighborhoods"": [""South End""], ""postal_code"": ""02116"", ""country_code"": ""US"", ""address"": [""513 Tremont St""], ""coordinate"": {""latitude"": 42.3447380009299, ""longitude"": -71.070559652418}, ""state_code"": ""MA""}",South End,42.344738,-71.07055965,pizza
Ecco Pizzeria,http://www.yelp.com/biz/ecco-pizzeria-boston-2,107,"[[""Pizza"", ""pizza""], [""Salad"", ""salad""], [""Italian"", ""italian""]]",4,"This rating is for both their customer service (huge plus) and there amazing pizza. First of all, they have soooo many different combinations that are...","{""city"": ""Boston"", ""display_address"": [""1147 Commonwealth Ave"", ""Allston/Brighton"", ""Boston, MA 02134""], ""geo_accuracy"": 9.5, ""neighborhoods"": [""Allston/Brighton""], ""postal_code"": ""02134"", ""country_code"": ""US"", ""address"": [""1147 Commonwealth Ave""], ""coordinate"": {""latitude"": 42.3508071899414, ""longitude"": -71.1265411376953}, ""state_code"": ""MA""}",Allston/Brighton,42.35080719,-71.12654114,pizza
OTTO,http://www.yelp.com/biz/otto-boston,107,"[[""Pizza"", ""pizza""], [""Bars"", ""bars""]]",4,"Can only review them based on delivery, not their actual establishment!! 

Have gotten two deliveries from this particular location. Both times it was...","{""city"": ""Boston"", ""display_address"": [""888 Commonwealth Ave"", ""Allston/Brighton"", ""Boston, MA 02215""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""Allston/Brighton""], ""postal_code"": ""02215"", ""country_code"": ""US"", ""address"": [""888 Commonwealth Ave""], ""coordinate"": {""latitude"": 42.350441, ""longitude"": -71.1152573}, ""state_code"": ""MA""}",Allston/Brighton,42.350441,-71.1152573,pizza
Santarpio's Pizza,http://www.yelp.com/biz/santarpios-pizza-boston-2,695,"[[""Pizza"", ""pizza""]]",4,"Is there an option for more than 5 stars?

Best Pizza I have had in Boston(well a little outside) The old school, cash only, been there before the...","{""cross_streets"": ""Washington Ave & Porter St"", ""city"": ""Boston"", ""display_address"": [""111 Chelsea St"", ""East Boston"", ""Boston, MA 02128""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""East Boston""], ""postal_code"": ""02128"", ""country_code"": ""US"", ""address"": [""111 Chelsea St""], ""coordinate"": {""latitude"": 42.3726082, ""longitude"": -71.0352402}, ""state_code"": ""MA""}",East Boston,42.3726082,-71.0352402,pizza
Regina Pizzeria,http://www.yelp.com/biz/regina-pizzeria-boston-8,38,"[[""Pizza"", ""pizza""], [""Italian"", ""italian""]]",4,"This is the best Regina I've found outside of the North End.

Aside from the flavor, the management of this operation is really on the ball. The workers...","{""cross_streets"": ""Yawkey Way & Kilmarnock St"", ""city"": ""Boston"", ""display_address"": [""1330 Boylston St"", ""Fenway"", ""Boston, MA 02215""], ""geo_accuracy"": 9.5, ""neighborhoods"": [""Fenway""], ""postal_code"": ""02215"", ""country_code"": ""US"", ""address"": [""1330 Boylston St""], ""coordinate"": {""latitude"": 42.3442548214725, ""longitude"": -71.0984469096914}, ""state_code"": ""MA""}",Fenway,42.34425482,-71.09844691,pizza
Ernesto's,http://www.yelp.com/biz/ernestos-boston,458,"[[""Pizza"", ""pizza""], [""Desserts"", ""desserts""]]",4,"I started my love affair with Ernesto's Pizza about a year and a half ago, when I moved to Boston. It's tucked away like a wonderful secret in the NorthEnd,...","{""cross_streets"": ""Hull St & Stillman St"", ""city"": ""Boston"", ""display_address"": [""69 Salem St"", ""North End"", ""Boston, MA 02113""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""North End""], ""postal_code"": ""02113"", ""country_code"": ""US"", ""address"": [""69 Salem St""], ""coordinate"": {""latitude"": 42.363353729248, ""longitude"": -71.0558242797852}, ""state_code"": ""MA""}",North End,42.36335373,-71.05582428,pizza
